country,wave,idno,adm2_name,chirps_month,source_file,source_sha256,mask_pixel_count,valid_pixel_count,mean_precip_mm,min_precip_mm,max_precip_mm,extraction_status
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,357,357,150.943237,81.847473,238.774506,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,55,55,159.212311,106.468285,223.798569,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,134,134,150.169205,99.990578,229.247147,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,147,147,207.469482,149.724823,264.599945,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,66,66,148.903107,114.897804,193.703598,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,110,110,169.423859,139.865891,207.548874,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,58,58,210.567612,184.833603,239.821411,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,49,49,166.930176,131.232346,234.559341,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,155,155,140.866898,81.036797,185.253326,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,71,71,161.604156,135.195389,209.515808,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,57,57,154.100021,126.654678,189.126526,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2004-02,chirps-v2.0.2004.02.tif.gz,66c6250dfae7adcd23bfdc0b70ac8bfdcb75e1b51fa6234101234a2a94d33621,106,106,175.407928,130.642517,226.615173,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,73,73,115.827377,94.133492,144.122223,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,65,65,112.554657,79.898102,144.935303,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,168,168,100.420433,66.230713,184.385162,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,26,26,124.019852,110.004181,139.036636,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,139,139,196.987671,146.015686,261.971191,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,128,128,103.182434,59.471245,186.162415,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,101,101,102.359276,76.591705,129.634933,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,109,109,179.122513,107.692413,271.077698,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,266,266,129.343170,83.447250,193.116150,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,1,1,133.898376,133.898376,133.898376,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,209,209,127.492470,88.746742,240.618744,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,129,129,146.975983,109.119095,208.087036,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,224,224,111.645805,39.303108,217.702332,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,104,104,131.375092,101.109383,181.761948,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,65,65,179.185608,96.939095,272.328552,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,24,24,117.211708,89.877655,156.013840,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,357,357,161.706299,94.611465,296.704193,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,55,55,116.160324,81.750610,164.387756,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,134,134,259.593109,200.449158,328.372620,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,147,147,196.862320,96.411728,265.922760,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,66,66,116.605042,68.323112,182.966675,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,110,110,122.934860,68.084145,165.894882,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,58,58,125.897346,95.086304,164.344803,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,49,49,134.104980,93.938789,228.701141,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,155,155,176.676178,82.411903,257.085205,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,71,71,98.994652,79.157997,142.674713,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,57,57,147.397217,121.168060,174.557358,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2004-03,chirps-v2.0.2004.03.tif.gz,dff2404a555687aa4c4e1e7a97403b538b1a9ca9cd2d8dab695e9f755f4510a0,106,106,142.879578,89.343071,221.552383,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,73,73,19.746664,3.387023,40.691044,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,65,65,54.490417,34.006088,99.425224,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,168,168,55.531929,21.227509,165.123978,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,26,26,84.555092,54.455532,114.546837,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,139,139,194.659653,65.387444,435.526550,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,128,128,85.031052,1.982550,211.002121,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,101,101,54.728359,30.661795,91.935158,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,109,109,241.197891,100.650238,503.651184,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,266,266,52.324455,19.988420,153.158478,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,1,1,87.981483,87.981483,87.981483,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,209,209,95.085823,36.919384,263.547302,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,129,129,63.227760,10.475001,159.567535,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,224,224,64.231667,1.427096,194.491348,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,104,104,99.019371,32.391636,169.044006,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,65,65,163.038605,37.095543,290.538147,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,24,24,74.266365,37.838329,109.823318,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,357,357,103.560905,15.584492,420.704163,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,55,55,72.103882,29.621614,151.419769,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,134,134,404.831726,258.712646,613.466187,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,147,147,165.161240,34.643166,313.124939,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,66,66,70.591568,24.031208,160.273422,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,110,110,56.564400,2.309938,156.349640,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,58,58,83.357246,37.365482,170.591034,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,49,49,86.908455,26.184248,232.791336,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,155,155,189.563690,13.026520,475.498688,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,71,71,54.238857,12.257060,176.632111,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,57,57,123.167816,82.601402,175.617233,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2004-04,chirps-v2.0.2004.04.tif.gz,7f61ba85a5f3e74ac06b3a2fa15c51bc317c5322cf96497a0ea7b54ff4641523,106,106,81.692596,19.139730,176.197342,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,73,73,9.120994,5.090663,13.246222,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,65,65,7.810066,1.170352,23.251701,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,168,168,21.673424,8.794125,58.569069,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,26,26,11.472065,2.598137,20.818096,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,139,139,16.173792,1.773429,39.256413,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,128,128,5.798565,1.601910,15.961014,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,101,101,3.731105,0.687482,8.549531,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,109,109,21.878731,6.188867,75.713028,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,266,266,6.923450,1.871614,15.176380,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,1,1,6.936614,6.936614,6.936614,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,209,209,3.649907,1.437419,6.453615,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,129,129,9.446808,1.373747,17.799862,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,224,224,6.269118,0.383377,15.461232,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mchinji,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,104,104,3.413632,1.341676,5.856155,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mulanje,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,65,65,28.953531,5.161839,53.120956,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mwanza,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,24,24,17.666590,13.411867,22.338633,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mzimba,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,357,357,15.365393,3.844337,47.275650,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Neno,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,55,55,14.912231,4.430325,27.542440,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhata Bay,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,134,134,35.295307,14.746291,127.218781,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nkhotakota,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,147,147,13.002483,3.574102,23.505100,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Nsanje,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,66,66,24.812557,5.086165,51.340683,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntcheu,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,110,110,7.592139,2.205868,23.885382,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Ntchisi,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,58,58,5.054804,0.658647,10.574588,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Phalombe,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,49,49,16.237253,5.457245,46.553455,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Rumphi,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,155,155,28.540987,7.578227,92.160873,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Salima,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,71,71,6.084224,2.895443,10.017639,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Thyolo,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,57,57,35.030277,21.158833,65.875488,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Zomba,2004-05,chirps-v2.0.2004.05.tif.gz,62649cfa5384e7832f2ce510116ae842eaf88eae8f25a7eb752d976fa29d6984,106,106,11.603470,0.995670,27.871330,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Balaka,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,73,73,0.862172,0.336727,2.428663,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Blantyre,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,65,65,3.301359,0.545219,9.756042,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chikwawa,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,168,168,10.027196,2.658732,28.728100,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chiradzulu,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,26,26,7.943390,3.676883,11.783007,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Chitipa,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,139,139,2.196071,0.090580,10.020690,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dedza,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,128,128,2.844536,0.283617,6.655259,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Dowa,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,101,101,2.570798,1.133199,4.237648,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Karonga,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,109,109,1.305094,0.190493,6.662904,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Kasungu,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,266,266,2.189772,1.253624,4.832623,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Likoma,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,1,1,0.295153,0.295153,0.295153,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Lilongwe,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,209,209,1.995382,0.496266,5.440496,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Machinga,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,129,129,6.323981,0.103738,22.505962,pass
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Mangochi,2004-06,chirps-v2.0.2004.06.tif.gz,42e47f325b09bfb7db86a043acf980d9aec39d269ef53c374cc3d39f4af0f124,224,224,2.670826,0.000000,13.021385,pass
