project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_heat_z_ge_1,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.22902195054181718,0.42021799442520025,0,11099
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_extreme_heat_z_ge_15,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.11767157543762156,0.32223002396390216,0,12702
climate_uhc_ml,data/climate_linked_household.csv,diagnostic_combined_climate_stress,int64,14396,full_file,14396,14396,0,2,0,0.0,0.0,0.0,1,0.21478188385662683,0.41068521052102097,0,11304
climate_uhc_ml,data/climate_linked_household.csv,climate_source,object,14396,full_file,14396,14396,0,1,,,,,,,,NASA POWER daily point API fallback,14396
climate_uhc_ml,data/climate_linked_household.csv,boundary_source,object,14396,full_file,14396,14396,0,1,,,,,,,,geoBoundaries 2.0.1 ADM2 candidate snapshot,14396
climate_uhc_ml,data/climate_linked_household.csv,boundary_year,int64,14396,full_file,14396,14396,0,1,2013,2013.0,2013.0,2013.0,2013,2013.0,0.0,2013,14396
climate_uhc_ml,data/climate_linked_household.csv,climate_exposure_scope,object,14396,full_file,14396,14396,0,1,,,,,,,,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,14396
climate_uhc_ml,data/climate_linked_household.csv,climate_linked_scope,object,14396,full_file,14396,14396,0,1,,,,,,,,alb2002_limited_che_admin2_centroid_nasa_power_window_linkage_not_final,14396
climate_uhc_ml,data/climate_linked_household.csv,data_use_limit,object,14396,full_file,14396,14396,0,1,,,,,,,,climate_linked_che_diagnostic_only_not_for_promoted_descriptive_ml_causal_or_policy_analysis,14396
climate_uhc_ml,data/climate_linked_household.csv,limited_climate_linked_write_ready,int64,14396,full_file,14396,14396,0,1,1,1.0,1.0,1.0,1,1.0,0.0,1,14396
climate_uhc_ml,data/climate_linked_household.csv,sdg382_ready,int64,14396,full_file,14396,14396,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,14396
