sample,period,bin_left,bin_mid,person_months,persons,uninsured,market_or_subsidy,source_employer_related,direct_purchase
lag_nonemployer,pre_2017_2020,3.0,3.0250000953674316,3430,1039,0.38631912603361285,0.2929823894857527,0.011945415808430173,0.2902240955745699
lag_nonemployer,pre_2017_2020,3.049999952316284,3.075000047683716,3020,940,0.30398651226827045,0.3442903534243362,0.015881062597159584,0.34260439155869593
lag_nonemployer,pre_2017_2020,3.0999999046325684,3.125,3255,944,0.3422340045384494,0.30106944098191024,0.013993977353820856,0.299187834852919
lag_nonemployer,pre_2017_2020,3.1500000953674316,3.1750001907348633,3106,984,0.36054822073123605,0.31013362657651344,0.011131298295821985,0.3075373759857264
lag_nonemployer,pre_2017_2020,3.200000047683716,3.2250001430511475,3281,984,0.341778681395078,0.24516088758482443,0.011661131756094463,0.2368782445613559
lag_nonemployer,pre_2017_2020,3.25,3.2750000953674316,3286,1018,0.3584974699252375,0.2695243536474043,0.017346140873256883,0.26709870770832406
lag_nonemployer,pre_2017_2020,3.299999952316284,3.325000047683716,2903,921,0.34529827922988615,0.29305931957606,0.011397902009832053,0.28489406040625354
lag_nonemployer,pre_2017_2020,3.3499999046325684,3.375,2924,952,0.3224942788520167,0.2961669574256336,0.015510601036771174,0.29129512627356013
lag_nonemployer,pre_2017_2020,3.4000000953674316,3.4250001907348633,2797,900,0.2919081218365101,0.302629485047687,0.012385964269522187,0.29833221421491196
lag_nonemployer,pre_2017_2020,3.450000047683716,3.4750001430511475,2887,908,0.3402785378702175,0.2812579304476596,0.013945515811217989,0.27884181990199025
lag_nonemployer,pre_2017_2020,3.5,3.5250000953674316,2776,875,0.3287571726729536,0.2587096598226834,0.016503834901509605,0.25377751523356556
lag_nonemployer,pre_2017_2020,3.549999952316284,3.575000047683716,2826,891,0.33871889589544735,0.23674786630306152,0.015923936060733657,0.23448390011796316
lag_nonemployer,pre_2017_2020,3.5999999046325684,3.625,2574,858,0.3576762060572936,0.23120372564934472,0.019666954545438983,0.2303442659308327
lag_nonemployer,pre_2017_2020,3.6500000953674316,3.6750001907348633,2788,832,0.2901848226797587,0.30135227122835484,0.011198942204407217,0.3000815741222082
lag_nonemployer,pre_2017_2020,3.700000047683716,3.7250001430511475,2633,861,0.320105687963087,0.2833788793780162,0.018172201118291594,0.28258723060408525
lag_nonemployer,pre_2017_2020,3.75,3.7750000953674316,2596,819,0.3189308647952507,0.23503855834054857,0.018956852478878992,0.2344211237536826
lag_nonemployer,pre_2017_2020,3.799999952316284,3.825000047683716,2381,777,0.3007546459603126,0.2868664230303105,0.02114965127899715,0.2868664230303105
lag_nonemployer,pre_2017_2020,3.8499999046325684,3.875,2505,821,0.2873555211441834,0.29869348260922646,0.016405656042208297,0.29797557778516354
lag_nonemployer,pre_2017_2020,3.9000000953674316,3.9250001907348633,2484,787,0.2886033832759881,0.2794063316634155,0.01116882000494691,0.274560897193314
lag_nonemployer,pre_2017_2020,3.950000047683716,3.9750001430511475,2108,746,0.29615470396465066,0.24672845503316296,0.01093645701603697,0.23981972922825737
lag_nonemployer,pre_2017_2020,4.0,4.025000095367432,2259,718,0.3313748715616271,0.2116376314103626,0.011883380414489027,0.20924472522785992
lag_nonemployer,pre_2017_2020,4.050000190734863,4.075000286102295,2423,799,0.2843774560345537,0.3112788580921561,0.02023657547995224,0.3087914675644943
lag_nonemployer,pre_2017_2020,4.099999904632568,4.125,2133,741,0.2741864612019795,0.2952545789826834,0.01382505280534644,0.2931134251020845
lag_nonemployer,pre_2017_2020,4.150000095367432,4.175000190734863,2216,753,0.2748796973268309,0.27613305729267157,0.011835326155125217,0.2739405781394608
lag_nonemployer,pre_2017_2020,4.199999809265137,4.224999904632568,2189,718,0.2885385452930508,0.2144189565198152,0.01714765154551065,0.21302061451781698
lag_nonemployer,pre_2017_2020,4.25,4.275000095367432,2063,707,0.3047560173500404,0.2296274406513612,0.014823862640053729,0.22592717418766237
lag_nonemployer,pre_2017_2020,4.300000190734863,4.325000286102295,2208,736,0.32077723782526113,0.25878803786512816,0.017915349114802154,0.25698144289473757
lag_nonemployer,pre_2017_2020,4.349999904632568,4.375,2074,717,0.2641522060995165,0.29109587954587246,0.010457761127177848,0.2895845555661583
