reference_year,state,rating_areas_age40,rating_areas_age60,slcsp_state_mean_age40,slcsp_state_mean_age60,slcsp_state_median_age40,slcsp_state_median_age60,fpl_single,gross_burden_age60_at400fpl,gross_burden_age40_at400fpl,gross_burden_excess_age60_over_8p5,pre_2021_age60_excess_burden,high_pre_premium_burden
2022,NH,1,1,308.57,655.29,308.57,655.29,13590,0.14465562913907284,0.06811699779249449,0.05965562913907284,0.13378624950850765,0
2022,OH,17,17,381.21411764705886,809.5582352941176,379.53,805.99,13590,0.1787104272172445,0.08415322685365538,0.0937104272172445,0.1111336829210811,0
2022,OK,5,5,502.48600000000005,1067.092,450.49,956.67,13590,0.23556114790286978,0.11092406181015453,0.15056114790286979,0.23841625260318358,1
2022,OR,7,7,457.89,972.53,450.0,957.0,13590,0.21468653421633555,0.1010794701986755,0.12968653421633553,0.13668937478984075,0
2022,SC,46,46,435.6919565217391,925.2497826086956,426.77,906.3,13590,0.20424940013436987,0.09617923985027353,0.11924940013436987,0.18476105163007142,1
2022,SD,4,4,573.9425,1218.8475,523.695,1112.145,13590,0.26906125827814575,0.12669812362030905,0.18406125827814573,0.18652694154853924,1
2022,TN,8,8,449.09625,953.7112500000001,446.445,948.075,13590,0.21053228476821192,0.09913824503311258,0.12553228476821193,0.23893967106594438,1
2022,TX,26,26,479.9807692307692,1019.3038461538462,464.68,986.815,13590,0.22501188656817794,0.10595601969774154,0.14001188656817792,0.16144879916698981,0
2022,UT,6,6,486.92333333333335,987.6716666666667,475.725,964.96,13590,0.2180290654893304,0.10748859455481972,0.1330290654893304,0.19236762729021772,1
2022,VA,12,12,471.94416666666666,1002.2358333333333,473.415,1005.36,13590,0.22124411331861663,0.10418193524650478,0.13624411331861663,0.205593148274815,1
2022,WI,16,16,444.01625,942.9256250000001,412.36,875.6949999999999,13590,0.2081513520971303,0.09801683222958057,0.12315135209713028,0.18010641330391422,0
2022,WV,11,11,756.9372727272727,1607.4545454545455,761.92,1618.03,13590,0.35484647802528596,0.1670943206903472,0.26984647802528594,0.20973733067750447,1
2022,WY,3,3,747.07,1586.493333333333,749.6,1591.87,13590,0.3502192788815305,0.16491611479028698,0.26521927888153046,0.35125787223799687,1
2023,AK,3,3,760.3333333333334,1615.3333333333333,763.0,1621.0,18210,0.2661175178473366,0.12526084568918178,0.1811175178473366,0.21000617989373607,1
2023,AL,13,13,570.9107692307692,1212.4046153846155,560.12,1189.49,14580,0.24946597024374803,0.11747135169357391,0.16446597024374804,0.19854898533309476,1
2023,AR,7,7,415.54,882.45,415.54,882.45,14580,0.1815740740740741,0.08550205761316873,0.0965740740740741,0.1037833145817777,0
2023,AZ,7,7,499.78142857142853,1061.3542857142857,499.89,1061.59,14580,0.21838565549676658,0.10283568489124044,0.13338565549676656,0.20474757727743675,1
2023,DE,1,1,548.97,1165.82,548.97,1165.82,14580,0.239880658436214,0.1129567901234568,0.154880658436214,0.22592096885432614,1
2023,FL,67,67,519.3505970149254,1102.9111940298508,494.73,1050.63,14580,0.22693645967692402,0.1068622627602727,0.14193645967692403,0.20837611750284935,1
2023,GA,16,16,374.45875,795.20875,372.235,790.495,14580,0.16362319958847737,0.0770491255144033,0.07862319958847737,0.1758417431723521,0
2023,HI,1,1,471.45,1001.19,471.45,1001.19,16770,0.1791037567084079,0.0843381037567084,0.09410375670840788,0.12671822023069465,0
2023,IA,7,7,475.2157142857142,1009.1814285714287,470.59,999.35,14580,0.20765049970605529,0.09778101116990004,0.12265049970605528,0.2897810668854524,1
2023,IL,13,13,536.7353846153845,1139.8246153846153,547.03,1161.69,14580,0.23453181386514718,0.11043937955049064,0.1495318138651472,0.18891628633995464,1
2023,IN,17,17,396.79294117647055,842.6423529411765,392.02,832.51,14580,0.17338320019365772,0.08164463810215443,0.08838320019365771,0.0925341107508569,0
2023,KS,7,7,488.2814285714286,1036.9285714285713,488.01,1036.35,14580,0.21335978835978833,0.10046942974720753,0.12835978835978834,0.1768675701832235,0
2023,LA,8,8,564.0174999999999,1197.7675,563.9649999999999,1197.66,14580,0.24645421810699586,0.11605298353909463,0.16145421810699584,0.1673643045439331,0
2023,MI,16,16,391.959375,832.375625,391.95500000000004,832.37,14580,0.17127070473251027,0.08065007716049384,0.08627070473251026,0.12112297059750955,0
2023,MO,10,10,519.851,1103.972,523.78,1112.315,14580,0.2271547325102881,0.10696522633744855,0.1421547325102881,0.1996475182231173,1
2023,MS,6,6,468.8733333333333,995.715,470.01,998.125,14580,0.20487962962962963,0.09647599451303154,0.11987962962962963,0.17758080447304966,0
2023,MT,4,4,461.2,979.4150000000001,473.03,1004.54,14580,0.20152572016460907,0.09489711934156378,0.11652572016460906,0.17683378914531542,0
2023,NC,16,16,522.025,1108.58625,511.975,1087.2350000000001,14580,0.22810416666666666,0.10741255144032921,0.14310416666666664,0.2294809392563836,1
2023,ND,4,4,436.6175,927.2175,424.19,900.83,14580,0.1907854938271605,0.08983899176954732,0.1057854938271605,0.09917278735374101,0
2023,NE,4,4,567.4525,1205.06,541.2049999999999,1149.325,14580,0.24795473251028805,0.11675977366255144,0.16295473251028803,0.31179552797547305,1
2023,NH,1,1,322.7,685.29,322.7,685.29,14580,0.14100617283950617,0.0663991769547325,0.056006172839506166,0.13378624950850765,0
2023,OH,17,17,430.1294117647059,913.4364705882354,427.69,908.27,14580,0.18794989106753815,0.0885039941902687,0.10294989106753814,0.1111336829210811,0
2023,OK,5,5,507.258,1077.224,477.92,1014.92,14580,0.22165102880658433,0.10437407407407406,0.1366510288065843,0.23841625260318358,1
2023,OR,7,7,468.81857142857143,995.657142857143,460.0,977.0,14580,0.2048677248677249,0.0964647266313933,0.11986772486772489,0.13668937478984075,0
2023,SC,46,46,479.71934782608696,1018.7493478260869,465.26,988.05,14580,0.20961920737162285,0.09870768473787797,0.12461920737162284,0.18476105163007142,1
2023,SD,4,4,597.3175,1268.4825,576.27,1223.7800000000002,14580,0.26100462962962967,0.12290483539094649,0.17600462962962965,0.18652694154853924,1
2023,TN,8,8,485.98625000000004,1032.05625,492.365,1045.6,14580,0.21235725308641978,0.09999717078189302,0.12735725308641976,0.23893967106594438,1
2023,TX,27,27,484.0503703703704,1027.9429629629628,466.34,990.32,14580,0.2115108977290047,0.09959884163999391,0.1265108977290047,0.16144879916698981,0
2023,UT,6,6,510.285,1035.0583333333334,501.105,1016.43,14580,0.2129749657064472,0.10499691358024692,0.12797496570644717,0.19236762729021772,1
2023,VA,12,12,385.0841666666667,817.7808333333334,388.605,825.26,14580,0.16826766117969824,0.07923542524005488,0.08326766117969824,0.205593148274815,1
2023,WI,16,16,473.61625,1005.785,444.15,943.21,14580,0.20695164609053499,0.09745190329218106,0.12195164609053498,0.18010641330391422,0
2023,WV,11,11,827.7709090909091,1757.8772727272728,842.2,1788.52,14580,0.3617031425364759,0.1703232323232323,0.2767031425364759,0.20973733067750447,1
2023,WY,3,3,802.4,1703.99,802.4,1703.99,14580,0.35061522633744857,0.1651028806584362,0.26561522633744855,0.35125787223799687,1
