download_priority_order,country,wave,idno,source_relative_path,source_file_name,source_suffix,source_bytes,target_relative_path,target_exists_before,target_bytes_before,file_staging_action,copy_error,data_write_gate_status,modeling_gate_status
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,aux6.dta,aux6.dta,.dta,88005,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/aux6.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,EA.Offsets.dta,EA.Offsets.dta,.dta,8075,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/EA.Offsets.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,HH.Geovariables_Y1.dta,HH.Geovariables_Y1.dta,.dta,514092,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/HH.Geovariables_Y1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,NPS Household Qx - English (Year 1).xls,NPS Household Qx - English (Year 1).xls,.xls,2419200,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/NPS Household Qx - English (Year 1).xls,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,Plot.Geovariables_Y1_revised2.dta,Plot.Geovariables_Y1_revised2.dta,.dta,21401,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/Plot.Geovariables_Y1_revised2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_10A.dta,SEC_10A.dta,.dta,2362131,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_10A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_10B.dta,SEC_10B.dta,.dta,602813,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_10B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_11_ALL.dta,SEC_11_ALL.dta,.dta,1295836,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_11_ALL.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_12A.dta,SEC_12A.dta,.dta,41291,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_12A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_12B.dta,SEC_12B.dta,.dta,19934,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_12B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_12C.dta,SEC_12C.dta,.dta,6724,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_12C.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_12D.dta,SEC_12D.dta,.dta,50250,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_12D.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_13A.dta,SEC_13A.dta,.dta,355446,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_13A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_13B.dta,SEC_13B.dta,.dta,409548,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_13B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_1_ALL.dta,SEC_1_ALL.dta,.dta,246724,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_1_ALL.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_2A.dta,SEC_2A.dta,.dta,149720,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_2A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_2B.dta,SEC_2B.dta,.dta,3416,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_2B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_3A.dta,SEC_3A.dta,.dta,1503786,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_3A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_3B.dta,SEC_3B.dta,.dta,1411481,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_3B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_4A.dta,SEC_4A.dta,.dta,385220,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_4A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_4B.dta,SEC_4B.dta,.dta,128408,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_4B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_5A.dta,SEC_5A.dta,.dta,377020,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_5A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_5B.dta,SEC_5B.dta,.dta,85169,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_5B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_6A.dta,SEC_6A.dta,.dta,185658,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_6A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_6B.dta,SEC_6B.dta,.dta,146873,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_6B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_7A.dta,SEC_7A.dta,.dta,150167,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_7A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_7B.dta,SEC_7B.dta,.dta,92907,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_7B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_8A.dta,SEC_8A.dta,.dta,5880,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_8A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_8B.dta,SEC_8B.dta,.dta,5496,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_8B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_8C.dta,SEC_8C.dta,.dta,5397,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_8C.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_9_ALL.dta,SEC_9_ALL.dta,.dta,163917,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_9_ALL.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A.dta,SEC_A.dta,.dta,23918,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_A.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T.dta,SEC_A_T.dta,.dta,227040,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_A_T.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B.dta,SEC_B.dta,.dta,300184,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_B.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B_C_D_E1_F_G1_U.dta,SEC_B_C_D_E1_F_G1_U.dta,.dta,6138375,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_B_C_D_E1_F_G1_U.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_C.dta,SEC_C.dta,.dta,163634,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_C.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_D.dta,SEC_D.dta,.dta,55448,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_D.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_E2.dta,SEC_E2.dta,.dta,17241,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_E2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_E_F_G.dta,SEC_E_F_G.dta,.dta,41688,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_E_F_G.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_G2.dta,SEC_G2.dta,.dta,114466,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_G2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_H.dta,SEC_H.dta,.dta,32789,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_H.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_H1_J_K2_O2_P1_Q1_S1.dta,SEC_H1_J_K2_O2_P1_Q1_S1.dta,.dta,309280,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_H1_J_K2_O2_P1_Q1_S1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_H2.dta,SEC_H2.dta,.dta,497651,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_H2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_H3.dta,SEC_H3.dta,.dta,278512,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_H3.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_I.dta,SEC_I.dta,.dta,238300,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_I.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_I_J1.dta,SEC_I_J1.dta,.dta,67773,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_I_J1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_J2.dta,SEC_J2.dta,.dta,521010,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_J2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_K1.dta,SEC_K1.dta,.dta,11755825,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_K1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_L.dta,SEC_L.dta,.dta,3019508,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_L.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_M.dta,SEC_M.dta,.dta,164518,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_M.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_N.dta,SEC_N.dta,.dta,721675,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_N.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_NETWORK.dta,SEC_NETWORK.dta,.dta,139207,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_NETWORK.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_O1.dta,SEC_O1.dta,.dta,549413,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_O1.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_O3.dta,SEC_O3.dta,.dta,12027,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_O3.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_P2.dta,SEC_P2.dta,.dta,12302,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_P2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_Q2.dta,SEC_Q2.dta,.dta,38367,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_Q2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_Q3.dta,SEC_Q3.dta,.dta,15680,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_Q3.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_QNFLOW.dta,SEC_QNFLOW.dta,.dta,161894,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_QNFLOW.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_R.dta,SEC_R.dta,.dta,238537,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_R.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,SEC_S2.dta,SEC_S2.dta,.dta,18512,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/SEC_S2.dta,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,TZNPS_Geovariables_Y1.pdf,TZNPS_Geovariables_Y1.pdf,.pdf,452209,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/TZNPS_Geovariables_Y1.pdf,0,0,copied,,blocked_no_data_write,blocked
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,TZY1.HH.Consumption.dta,TZY1.HH.Consumption.dta,.dta,490431,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/TZY1.HH.Consumption.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_METADATA.dta,AG_METADATA.dta,.dta,6815295,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_METADATA.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_A.dta,AG_MOD_A.dta,.dta,699421,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_A.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_B1.dta,AG_MOD_B1.dta,.dta,6570076,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_B1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_B2.dta,AG_MOD_B2.dta,.dta,9475165,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_B2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_C.dta,AG_MOD_C.dta,.dta,5454384,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_C.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_D.dta,AG_MOD_D.dta,.dta,32869973,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_D.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_E1.dta,AG_MOD_E1.dta,.dta,736523,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_E2.dta,AG_MOD_E2.dta,.dta,6122827,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_E3.dta,AG_MOD_E3.dta,.dta,892393,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E3.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_E4.dta,AG_MOD_E4.dta,.dta,3534003,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E4.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_F.dta,AG_MOD_F.dta,.dta,47956424,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_F.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_G.dta,AG_MOD_G.dta,.dta,6723359,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_G.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_H.dta,AG_MOD_H.dta,.dta,4976708,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_H.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_I.dta,AG_MOD_I.dta,.dta,9278522,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_I1.dta,AG_MOD_I1.dta,.dta,420359,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_I2.dta,AG_MOD_I2.dta,.dta,462766,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_J.dta,AG_MOD_J.dta,.dta,276614,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_J.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_K.dta,AG_MOD_K.dta,.dta,1812198,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_K.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_L.dta,AG_MOD_L.dta,.dta,539295,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_L.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_M.dta,AG_MOD_M.dta,.dta,364001,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_M.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_N.dta,AG_MOD_N.dta,.dta,495527,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_N.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_NR.dta,AG_MOD_NR.dta,.dta,3259796,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_NR.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_O.dta,AG_MOD_O.dta,.dta,731766,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_O1.dta,AG_MOD_O1.dta,.dta,743251,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_O2.dta,AG_MOD_O2.dta,.dta,868697,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_P.dta,AG_MOD_P.dta,.dta,1967573,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_P.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_Q.dta,AG_MOD_Q.dta,.dta,1811828,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_Q.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_R1.dta,AG_MOD_R1.dta,.dta,41245533,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_R1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_R2.dta,AG_MOD_R2.dta,.dta,313522,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_R2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_S.dta,AG_MOD_S.dta,.dta,6605537,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_S.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_T1.dta,AG_MOD_T1.dta,.dta,23913582,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_T1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_T2.dta,AG_MOD_T2.dta,.dta,22978224,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_T2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_U.dta,AG_MOD_U.dta,.dta,3246724,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_U.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,AG_MOD_V.dta,AG_MOD_V.dta,.dta,13678254,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_V.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,aux1.dta,aux1.dta,.dta,874171,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,aux11.dta,aux11.dta,.dta,357382,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux11.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,aux2.dta,aux2.dta,.dta,2667993,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,aux3.dta,aux3.dta,.dta,1821405,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux3.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,aux4.dta,aux4.dta,.dta,501940,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux4.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CA.dta,COM_CA.dta,.dta,21990,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CA.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CB.dta,COM_CB.dta,.dta,697634,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CB.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CC.dta,COM_CC.dta,.dta,216602,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CC.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CD.dta,COM_CD.dta,.dta,309252,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CD.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,COM_CE.dta,.dta,324305,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CE.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,COM_CF1.dta,.dta,66512,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CF1.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,COM_CF2.dta,.dta,225077,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CF2.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,COM_CG.dta,.dta,1603987,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CG.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,com_ch.dta,com_ch.dta,.dta,569825,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/com_ch.dta,0,0,copied,,blocked_no_data_write,blocked
15,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,COM_CI.dta,.dta,2844811,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CI.dta,0,0,copied,,blocked_no_data_write,blocked
