download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,expected_file_name,expected_file_key,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_core_file_match_status,matched_local_locations
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,2,F1,AGSEC1,agsec1,1,1,interview,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,3,F83,gsec1,gsec1,1,1,interview,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,1,F109,gsec5,gsec5,4,4,h5q4;h5q5;h5q8;h5q9,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,2,F51,CSEC4B_1,csec4b_1,3,3,C4BQ23;C4BQ19;C4BQ20,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,3,F33,CSEC2B_1,csec2b_1,2,2,C2BQ10;C2BQ9,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,4,F50,CSEC4A_1,csec4a_1,2,2,C4AQ8;C4Q7,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,5,F65,CSEC4M,csec4m,1,1,End_sup_health,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,1,F120,unps_geovars_2015_16,unps_geovars_2015_16,1,1,HHID,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,2,F106,gsec2,gsec2,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,3,F107,gsec3,gsec3,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,4,F108,gsec4,gsec4,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,5,F109,gsec5,gsec5,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,6,F110,gsec6_1,gsec6_1,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,7,F111,gsec6_3,gsec6_3,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,household_person_keys,8,F112,gsec8,gsec8,1,1,pid,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,1,F24,AGSEC7B,agsec7b,2,0,a7bq7c;a7bq8c,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,2,F109,gsec5,gsec5,1,1,h5q12,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,1,F45,CSEC3I,csec3i,2,2,C3IQ46A;C3IQ46B,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,2,F65,CSEC4M,csec4m,2,2,C4MQ111A;C4MQ111B,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,3,F77,CSEC6A_1,csec6a_1,1,1,Endtime_Community,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,4,F82,CSEC6F_1,csec6f_1,1,1,Endtime_Works,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,5,F100,GSEC16,gsec16,2,0,h16q02a;h16q2y,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,6,F83,gsec1,gsec1,1,1,month,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,7,F119,WSEC5,wsec5,1,1,w5q13a,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,8,F106,gsec2,gsec2,1,0,h2q9c,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,1,F83,gsec1,gsec1,3,2,ea;h1aq5;year,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,2,F1,AGSEC1,agsec1,4,1,h1aq5;mult;ea;year,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,3,F30,CSEC1A,csec1a,4,0,Health_Response;Reason_Comm_Org_Not_Done;Reason_Edu_Not_Done;Reason_Health_Not_Done,missing_expected_core_file,
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,weights_and_design,4,F106,gsec2,gsec2,1,0,HHMemDead,missing_expected_core_file,
